charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc
0.0,0.0,0.0,30.51,44,0,-24.0,533.8,58.0,94828.0,16,2018,6,4,15,12,0,2018-06-15 12:53:08,2018-06-15 13:28:08,2100.0,0.5833333333333334,-533.8,-58.0,-58.0,-99.42857142857142,44,65.19999999999709,-1.1241379310344326,202.0,9.203448275862069
-1.0,577.5,100.0,58.153999999999996,43,0,-24.0,536.0,29.0,94925.2,16,2018,6,4,15,22,0,2018-06-15 22:01:47,2018-06-16 02:04:47,14580.0,4.05,41.5,71.0,-29.0,17.530864197530864,43,97.19999999999709,-3.351724137930934,513.65,0.5845070422535211
0.0,0.0,0.0,18.369,40,0,-24.0,536.3,68.0,94994.4,16,2018,6,5,16,9,0,2018-06-16 09:11:50,2018-06-16 09:29:40,1070.0,0.2972222222222222,-536.3,-68.0,32.0,-228.78504672897196,40,69.19999999999709,2.162499999999909,427.05,7.886764705882352
0.0,0.0,0.0,39.900999999999996,45,0,-24.0,533.2,54.0,95052.7,16,2018,6,5,16,12,0,2018-06-16 12:52:30,2018-06-16 13:41:36,2946.0,0.8183333333333334,-533.2,-54.0,-54.0,-65.9877800407332,45,58.30000000000291,-1.0796296296296835,202.83333333333334,9.874074074074075
-7.0,584.7,100.0,48.435,43,0,-24.0,537.7,40.0,95144.9,16,2018,6,5,16,22,0,2018-06-16 22:01:45,2018-06-17 01:36:45,12900.0,3.5833333333333335,47.0,60.0,-40.0,16.744186046511626,43,92.19999999999709,-2.3049999999999273,500.15,0.7833333333333333
0.0,0.0,0.0,37.602,45,0,-24.0,533.6,40.0,95240.0,16,2018,6,6,17,13,0,2018-06-17 13:05:24,2018-06-17 13:44:25,2341.0,0.6502777777777777,-533.6,-40.0,60.0,-61.51217428449381,45,95.10000000000582,1.585000000000097,688.65,13.34
-78.0,550.0,88.0,22.746,47,42,-24.0,535.5,62.0,95267.6,16,2018,6,6,17,14,0,2018-06-17 14:52:15,2018-06-17 15:16:45,1470.0,0.4083333333333333,14.5,26.0,-62.0,63.673469387755105,5,27.60000000000582,-0.44516129032267454,67.83333333333333,0.5576923076923077
-1.0,550.5,100.0,55.293,45,0,-24.0,536.5,30.0,95360.2,16,2018,6,6,17,22,0,2018-06-17 22:03:07,2018-06-18 02:08:37,14730.0,4.091666666666667,14.0,70.0,58.0,17.10794297352342,45,92.59999999999127,1.5965517241377805,406.3666666666667,0.2
-9.0,567.2,100.0,49.351000000000006,47,38,-24.0,533.4,43.0,95455.9,16,2018,6,0,18,12,0,2018-06-18 12:33:46,2018-06-18 13:20:56,2830.0,0.7861111111111111,33.80000000000007,57.0,57.0,72.50883392226149,9,95.69999999999709,1.6789473684210017,625.15,0.592982456140352
-1.0,561.5,100.0,0.003,47,44,-1.0,563.8,100.0,95455.9,16,2018,6,0,18,13,0,2018-06-18 13:21:16,2018-06-18 13:21:36,20.0,0.005555555555555556,-2.2999999999999545,0.0,0.0,0.0,3,0.0,,0.3333333333333333,-inf
0.0,0.0,0.0,13.739,48,0,-24.0,539.8,78.0,95485.6,16,2018,6,0,18,14,0,2018-06-18 14:49:36,2018-06-18 15:05:46,970.0,0.26944444444444443,-539.8,-78.0,22.0,-289.4845360824742,48,29.70000000001164,1.3500000000005292,88.0,6.92051282051282
-2.0,565.3,100.0,54.831,45,0,-24.0,536.6,33.0,95580.0,16,2018,6,0,18,22,0,2018-06-18 22:03:06,2018-06-19 02:05:56,14570.0,4.0472222222222225,28.699999999999932,67.0,-33.0,16.55456417295813,45,94.39999999999418,-2.860606060605884,417.3333333333333,0.42835820895522286
0.0,0.0,0.0,34.23,41,0,-24.0,533.7,52.0,95675.0,16,2018,6,1,19,12,0,2018-06-19 12:34:55,2018-06-19 13:26:28,3093.0,0.8591666666666666,-533.7,-52.0,48.0,-60.52376333656644,41,95.0,1.9791666666666667,628.9833333333333,10.26346153846154
-1.0,542.2,83.0,18.750999999999998,42,0,-24.0,534.1,62.0,95715.0,16,2018,6,1,19,14,0,2018-06-19 14:58:18,2018-06-19 15:16:28,1090.0,0.30277777777777776,8.100000000000023,21.0,-62.0,69.35779816513762,42,40.0,-0.6451612903225806,91.83333333333333,0.3857142857142868
-2.0,578.4,100.0,48.482,38,0,-24.0,537.2,40.0,95810.2,16,2018,6,1,19,22,0,2018-06-19 22:03:07,2018-06-20 01:23:17,12010.0,3.3361111111111112,41.19999999999993,60.0,43.0,17.985012489592005,38,95.19999999999709,2.2139534883720255,406.65,0.6866666666666655
0.0,0.0,0.0,5.8260000000000005,36,0,-120.0,554.2,92.0,95865.8,16,2018,6,2,20,8,0,2018-06-20 08:45:03,2018-06-20 08:51:14,371.0,0.10305555555555555,-554.2,-92.0,8.0,-892.722371967655,36,55.60000000000582,6.950000000000728,441.76666666666665,6.023913043478261
0.0,0.0,0.0,14.102,38,0,-24.0,536.2,66.0,95932.3,16,2018,6,2,20,12,0,2018-06-20 12:59:44,2018-06-20 13:13:23,819.0,0.2275,-536.2,-66.0,-66.0,-290.1098901098901,38,66.5,-1.0075757575757576,248.5,8.124242424242425
-9.0,579.4,100.0,49.531000000000006,36,0,-24.0,537.6,39.0,96028.5,16,2018,6,2,20,22,0,2018-06-20 22:01:47,2018-06-21 01:17:37,11750.0,3.263888888888889,41.799999999999955,61.0,-39.0,18.68936170212766,36,96.19999999999709,-2.466666666666592,528.4,0.6852459016393435
-1.0,571.7,100.0,0.002,36,32,-1.0,572.8,100.0,96028.5,16,2018,6,3,21,1,0,2018-06-21 01:18:07,2018-06-21 01:18:17,10.0,0.002777777777777778,-1.099999999999909,0.0,0.0,0.0,4,0.0,,0.5,-inf
-7.0,571.1,100.0,53.739,43,0,-24.0,537.2,34.0,96244.0,16,2018,6,3,21,22,0,2018-06-21 22:03:39,2018-06-22 01:59:29,14150.0,3.9305555555555554,33.89999999999998,66.0,66.0,16.791519434628977,43,215.5,3.265151515151515,1245.3666666666666,0.5136363636363633
0.0,0.0,0.0,16.418,38,0,-24.0,539.9,81.0,96284.1,16,2018,6,4,22,7,0,2018-06-22 07:47:40,2018-06-22 08:04:00,980.0,0.2722222222222222,-539.9,-81.0,19.0,-297.5510204081633,38,40.10000000000582,2.1105263157897802,348.18333333333334,6.665432098765431
0.0,0.0,0.0,29.381999999999998,40,0,-24.0,534.7,65.0,96344.0,16,2018,6,4,22,12,0,2018-06-22 12:21:21,2018-06-22 12:50:40,1759.0,0.4886111111111111,-534.7,-65.0,-65.0,-133.03013075611142,40,59.89999999999418,-0.9215384615383719,257.35,8.226153846153847
-9.0,584.0,100.0,51.871,38,0,-24.0,537.2,37.0,96475.3,16,2018,6,4,22,22,0,2018-06-22 22:02:52,2018-06-23 01:51:02,13690.0,3.8027777777777776,46.799999999999955,63.0,-37.0,16.566837107377648,38,131.3000000000029,-3.548648648648727,552.2,0.7428571428571421
0.0,0.0,0.0,43.626000000000005,40,0,-24.0,532.5,39.0,96604.9,16,2018,6,5,23,12,0,2018-06-23 12:16:36,2018-06-23 13:00:06,2610.0,0.725,-532.5,-39.0,61.0,-53.793103448275865,40,129.59999999999127,2.124590163934283,625.5666666666667,13.653846153846153
-7.0,571.1,100.0,52.952,41,0,-24.0,537.5,36.0,96692.2,16,2018,6,5,23,22,0,2018-06-23 22:01:20,2018-06-24 00:17:50,8190.0,2.275,33.60000000000002,64.0,-36.0,28.13186813186813,41,87.30000000000291,-2.4250000000000806,541.2333333333333,0.5250000000000004
-1.0,563.4,100.0,0.002,41,36,-1.0,564.2,100.0,96692.2,16,2018,6,6,24,0,0,2018-06-24 00:18:30,2018-06-24 00:18:40,10.0,0.002777777777777778,-0.8000000000000682,0.0,0.0,0.0,5,0.0,,0.6666666666666666,-inf
0.0,0.0,0.0,47.288999999999994,44,0,-24.0,533.3,44.0,96789.4,16,2018,6,6,24,12,0,2018-06-24 12:01:35,2018-06-24 12:48:25,2810.0,0.7805555555555556,-533.3,-44.0,56.0,-56.370106761565836,44,97.19999999999709,1.7357142857142338,702.9166666666666,12.120454545454544
0.0,0.0,0.0,8.024,45,0,-24.0,539.4,79.0,96818.7,16,2018,6,6,24,14,0,2018-06-24 14:10:55,2018-06-24 14:19:04,489.0,0.13583333333333333,-539.4,-79.0,-79.0,-581.5950920245399,45,29.30000000000291,-0.3708860759494039,82.5,6.827848101265823
-6.0,579.2,100.0,58.582,41,0,-24.0,536.3,29.0,96913.0,16,2018,6,6,24,22,0,2018-06-24 22:03:00,2018-06-25 02:17:50,15290.0,4.247222222222222,42.90000000000009,71.0,-29.0,16.716808371484632,41,94.30000000000291,-3.251724137931135,463.93333333333334,0.6042253521126774
0.0,0.0,0.0,46.062,45,0,-24.0,532.8,44.0,96998.5,16,2018,6,0,25,12,0,2018-06-25 12:00:36,2018-06-25 12:46:56,2780.0,0.7722222222222223,-532.8,-44.0,56.0,-56.97841726618705,45,85.5,1.5267857142857142,582.7666666666667,12.109090909090908
0.0,0.0,0.0,20.963,48,0,-24.0,538.1,68.0,97038.0,16,2018,6,0,25,14,0,2018-06-25 14:26:06,2018-06-25 14:45:56,1190.0,0.33055555555555555,-538.1,-68.0,-68.0,-205.71428571428572,48,39.5,-0.5808823529411765,99.16666666666667,7.913235294117648
-8.0,580.9,100.0,55.208,45,0,-24.0,536.8,32.0,97121.8,16,2018,6,0,25,22,0,2018-06-25 22:02:32,2018-06-26 01:55:52,14000.0,3.888888888888889,44.10000000000002,68.0,-32.0,17.485714285714288,45,83.80000000000291,-2.618750000000091,436.6,0.6485294117647062
-1.0,573.8,100.0,0.002,45,40,-1.0,574.4,100.0,97121.8,16,2018,6,1,26,1,0,2018-06-26 01:56:32,2018-06-26 01:56:42,10.0,0.002777777777777778,-0.6000000000000227,0.0,0.0,0.0,5,0.0,,0.6666666666666666,-inf
0.0,0.0,0.0,19.13,43,0,-24.0,535.4,66.0,97177.5,16,2018,6,1,26,9,0,2018-06-26 09:42:45,2018-06-26 10:01:55,1150.0,0.3194444444444444,-535.4,-66.0,34.0,-206.60869565217394,43,55.69999999999709,1.6382352941175615,466.05,8.112121212121211
0.0,0.0,0.0,48.77,49,0,-24.0,533.5,42.0,97241.9,16,2018,6,1,26,13,0,2018-06-26 13:51:15,2018-06-26 14:38:35,2840.0,0.7888888888888889,-533.5,-42.0,-42.0,-53.23943661971831,49,64.39999999999418,-1.5333333333331947,229.33333333333334,12.702380952380953
-1.0,581.4,100.0,50.235,46,0,-25.0,537.3,38.0,97334.7,16,2018,6,1,26,22,0,2018-06-26 22:02:52,2018-06-27 01:43:32,13240.0,3.6777777777777776,44.10000000000002,62.0,-38.0,16.858006042296072,46,92.80000000000291,-2.442105263157971,444.28333333333336,0.7112903225806455
0.0,0.0,0.0,10.158,43,0,-24.0,533.8,58.0,97401.7,16,2018,6,2,27,9,0,2018-06-27 09:51:13,2018-06-27 10:01:33,620.0,0.17222222222222222,-533.8,-58.0,42.0,-336.7741935483871,43,67.0,1.5952380952380953,487.68333333333334,9.203448275862069
0.0,0.0,0.0,59.357,50,0,-24.0,530.6,29.0,97457.6,16,2018,6,2,27,13,0,2018-06-27 13:44:43,2018-06-27 14:41:42,3419.0,0.9497222222222222,-530.6,-29.0,-29.0,-30.535244223457152,50,55.90000000000873,-1.9275862068968528,223.16666666666666,18.29655172413793
-1.0,579.9,100.0,53.996,46,0,-24.0,537.0,33.0,97552.4,16,2018,6,2,27,22,0,2018-06-27 22:03:20,2018-06-28 02:03:20,14400.0,4.0,42.89999999999998,67.0,-33.0,16.75,46,94.79999999998836,-2.87272727272692,441.6333333333333,0.6402985074626862
0.0,0.0,0.0,25.07,44,0,-24.0,534.4,59.0,97620.6,16,2018,6,3,28,9,0,2018-06-28 09:36:17,2018-06-28 09:59:47,1410.0,0.39166666666666666,-534.4,-59.0,41.0,-150.63829787234042,44,68.20000000001164,1.6634146341466254,452.95,9.057627118644067
0.0,0.0,0.0,30.778000000000002,48,0,-24.0,532.7,39.0,97690.4,16,2018,6,3,28,14,0,2018-06-28 14:01:07,2018-06-28 14:37:16,2169.0,0.6025,-532.7,-39.0,-39.0,-64.73029045643153,48,69.79999999998836,-1.7897435897432912,241.33333333333334,13.65897435897436
0.0,0.0,0.0,17.89,49,0,-24.0,534.7,57.0,97718.1,16,2018,6,3,28,15,0,2018-06-28 15:44:37,2018-06-28 16:01:37,1020.0,0.2833333333333333,-534.7,-57.0,-57.0,-201.1764705882353,49,27.70000000001164,-0.485964912280906,67.35,9.380701754385965
-9.0,580.9,100.0,52.324,45,0,-24.0,537.0,35.0,97785.9,16,2018,6,3,28,22,0,2018-06-28 22:02:27,2018-06-29 01:54:58,13951.0,3.875277777777778,43.89999999999998,65.0,-35.0,16.77299118342771,45,67.79999999998836,-1.9371428571425244,360.8333333333333,0.675384615384615
-4.0,584.3,100.0,27.32,43,37,-24.0,536.8,68.0,97842.7,16,2018,6,4,29,9,0,2018-06-29 09:21:48,2018-06-29 09:47:48,1560.0,0.43333333333333335,47.5,32.0,32.0,73.84615384615384,6,56.80000000000291,1.775000000000091,446.8333333333333,1.484375
0.0,0.0,0.0,34.936,46,0,-24.0,534.4,58.0,97910.6,16,2018,6,4,29,13,0,2018-06-29 13:36:38,2018-06-29 14:26:08,2970.0,0.825,-534.4,-58.0,42.0,-70.30303030303031,46,67.90000000000873,1.6166666666668745,228.83333333333334,9.213793103448275
0.0,0.0,0.0,10.419,42,0,-24.0,537.3,41.0,98003.0,16,2018,6,4,29,22,0,2018-06-29 22:01:59,2018-06-29 22:49:39,2860.0,0.7944444444444444,-537.3,-41.0,-41.0,-51.608391608391614,42,92.39999999999418,-2.253658536585224,455.85,13.104878048780487
-1.0,574.1,100.0,56.443999999999996,46,0,-24.0,532.4,31.0,98038.7,16,2018,6,5,30,0,0,2018-06-30 00:23:40,2018-06-30 02:41:40,8280.0,2.3,41.700000000000045,69.0,-31.0,30.000000000000004,46,35.69999999999709,-1.1516129032257125,94.01666666666667,0.6043478260869571
-9.0,582.0,100.0,27.206,42,35,-24.0,536.0,68.0,98105.1,16,2018,6,5,30,9,0,2018-06-30 09:29:43,2018-06-30 09:56:03,1580.0,0.4388888888888889,46.0,32.0,32.0,72.9113924050633,7,66.40000000000873,2.075000000000273,408.05,1.4375
-1.0,575.1,100.0,0.003,42,37,-1.0,577.5,100.0,98105.1,16,2018,6,5,30,9,0,2018-06-30 09:56:23,2018-06-30 09:56:43,20.0,0.005555555555555556,-2.3999999999999773,0.0,0.0,0.0,5,0.0,,0.3333333333333333,-inf
0.0,0.0,0.0,10.985999999999999,40,0,-24.0,538.7,74.0,98160.5,16,2018,6,5,30,13,0,2018-06-30 13:25:14,2018-06-30 13:36:04,650.0,0.18055555555555555,-538.7,-74.0,26.0,-409.84615384615387,40,55.39999999999418,2.130769230769007,208.51666666666668,7.2797297297297305
-1.0,580.7,100.0,47.338,35,0,-24.0,537.6,42.0,98254.1,16,2018,6,5,30,22,0,2018-06-30 22:02:37,2018-07-01 01:36:17,12820.0,3.561111111111111,43.10000000000002,58.0,-42.0,16.287051482059283,35,93.60000000000582,-2.228571428571567,506.55,0.7431034482758625
-1.0,575.4,100.0,0.003,35,30,-1.0,577.1,100.0,98254.1,16,2018,7,6,1,1,0,2018-07-01 01:36:37,2018-07-01 01:36:57,20.0,0.005555555555555556,-1.7000000000000455,0.0,0.0,0.0,5,0.0,,0.3333333333333333,-inf
-9.0,581.9,100.0,26.99,35,29,-24.0,536.1,68.0,98319.1,16,2018,7,6,1,9,0,2018-07-01 09:21:22,2018-07-01 09:47:42,1580.0,0.4388888888888889,45.799999999999955,32.0,32.0,72.9113924050633,6,65.0,2.03125,464.4166666666667,1.4312499999999986
-1.0,572.8,100.0,0.002,35,32,-1.0,573.1,100.0,98319.1,16,2018,7,6,1,9,0,2018-07-01 09:48:52,2018-07-01 09:49:02,10.0,0.002777777777777778,-0.3000000000000682,0.0,0.0,0.0,3,0.0,,1.1666666666666667,-inf
-1.0,568.5,100.0,60.056000000000004,40,0,-24.0,535.3,28.0,98478.9,16,2018,7,6,1,22,0,2018-07-01 22:01:20,2018-07-02 00:58:30,10630.0,2.952777777777778,33.200000000000045,72.0,72.0,24.38381937911571,40,159.79999999998836,2.219444444444283,732.3,0.46111111111111175
0.0,0.0,0.0,23.524,38,0,-24.0,538.4,73.0,98535.2,16,2018,7,0,2,9,0,2018-07-02 09:07:08,2018-07-02 09:29:48,1360.0,0.37777777777777777,-538.4,-73.0,27.0,-193.23529411764707,38,56.30000000000291,2.085185185185293,488.6333333333333,7.375342465753424
0.0,0.0,0.0,30.377,43,0,-24.0,534.4,58.0,98602.4,16,2018,7,0,2,13,0,2018-07-02 13:15:58,2018-07-02 13:44:28,1710.0,0.475,-534.4,-58.0,-58.0,-122.10526315789474,43,67.19999999999709,-1.1586206896551223,226.16666666666666,9.213793103448275
-1.0,577.2,100.0,49.849,41,0,-24.0,537.4,37.0,98694.9,16,2018,7,0,2,22,0,2018-07-02 22:02:14,2018-07-03 01:41:14,13140.0,3.65,39.80000000000007,63.0,-37.0,17.26027397260274,41,92.5,-2.5,497.76666666666665,0.6317460317460328
0.0,0.0,0.0,28.524,40,0,-24.0,534.8,64.0,98765.1,16,2018,7,1,3,9,0,2018-07-03 09:22:21,2018-07-03 09:49:11,1610.0,0.44722222222222224,-534.8,-64.0,36.0,-143.1055900621118,40,70.20000000001164,1.9500000000003235,461.1166666666667,8.35625
-1.0,578.1,100.0,28.291,42,34,-24.0,535.9,66.0,98820.1,16,2018,7,1,3,13,0,2018-07-03 13:03:51,2018-07-03 13:32:01,1690.0,0.46944444444444444,42.200000000000045,34.0,-66.0,72.42603550295858,8,55.0,-0.8333333333333334,194.66666666666666,1.2411764705882367
0.0,0.0,0.0,0.002,42,0,-1.0,574.4,100.0,98820.1,16,2018,7,1,3,13,0,2018-07-03 13:32:21,2018-07-03 13:32:51,30.0,0.008333333333333333,-574.4,-100.0,0.0,-12000.0,42,0.0,,0.3333333333333333,5.744
-1.0,576.6,100.0,47.428999999999995,40,0,-24.0,537.6,43.0,98913.3,16,2018,7,1,3,22,0,2018-07-03 22:01:49,2018-07-04 00:35:49,9240.0,2.566666666666667,39.0,57.0,-43.0,22.207792207792206,40,93.19999999999709,-2.1674418604650487,508.96666666666664,0.6842105263157895
0.0,0.0,0.0,29.044,40,0,-24.0,535.1,66.0,98972.0,16,2018,7,2,4,9,0,2018-07-04 09:05:22,2018-07-04 09:35:02,1780.0,0.49444444444444446,-535.1,-66.0,34.0,-133.48314606741573,40,58.69999999999709,1.7264705882352085,509.55,8.107575757575757
0.0,0.0,0.0,38.832,47,0,-24.0,533.6,53.0,99037.7,16,2018,7,2,4,13,0,2018-07-04 13:16:02,2018-07-04 13:55:02,2340.0,0.65,-533.6,-53.0,-53.0,-81.53846153846153,47,65.69999999999709,-1.239622641509379,221.0,10.067924528301887
-1.0,576.4,100.0,57.683,47,0,-24.0,536.6,29.0,99133.6,16,2018,7,2,4,22,0,2018-07-04 22:01:35,2018-07-05 00:13:45,7930.0,2.202777777777778,39.799999999999955,71.0,-29.0,32.23203026481715,47,95.90000000000873,-3.306896551724439,486.55,0.5605633802816895
-2.0,581.4,100.0,19.486,43,37,-24.0,539.0,77.0,99173.8,16,2018,7,3,5,7,0,2018-07-05 07:53:15,2018-07-05 08:11:55,1120.0,0.3111111111111111,42.39999999999998,23.0,23.0,73.92857142857143,6,40.19999999999709,1.7478260869563953,459.5,1.8434782608695641
-1.0,575.6,100.0,0.002,43,39,-1.0,576.1,100.0,99173.8,16,2018,7,3,5,8,0,2018-07-05 08:12:35,2018-07-05 08:12:45,10.0,0.002777777777777778,-0.5,0.0,0.0,0.0,4,0.0,,0.6666666666666666,-inf
0.0,0.0,0.0,35.078,45,0,-24.0,533.2,50.0,99256.5,16,2018,7,3,5,13,0,2018-07-05 13:25:45,2018-07-05 14:24:29,3524.0,0.9788888888888889,-533.2,-50.0,50.0,-51.0783200908059,45,82.69999999999709,1.6539999999999417,313.0,10.664000000000001
0.0,0.0,0.0,10.297,39,0,-24.0,537.5,40.0,99348.4,16,2018,7,3,5,22,0,2018-07-05 22:02:25,2018-07-05 22:49:06,2801.0,0.7780555555555555,-537.5,-40.0,-40.0,-51.41021063905748,39,91.89999999999418,-2.2974999999998547,457.93333333333334,13.4375
-9.0,578.5,100.0,57.023,45,0,-24.0,531.7,30.0,99385.7,16,2018,7,4,6,0,0,2018-07-06 00:30:05,2018-07-06 02:20:35,6630.0,1.8416666666666666,46.799999999999955,70.0,-30.0,38.009049773755656,45,37.30000000000291,-1.2433333333334304,100.98333333333333,0.6685714285714279
0.0,574.0,0.0,26.535,42,0,-24.0,536.4,69.0,99450.6,16,2018,7,4,6,9,0,2018-07-06 09:00:57,2018-07-06 09:27:07,1570.0,0.4361111111111111,37.60000000000002,-69.0,31.0,-158.21656050955414,42,64.90000000000873,2.093548387097056,400.3666666666667,-0.5449275362318844
0.0,0.0,0.0,25.194000000000003,43,0,-24.0,537.3,69.0,99505.2,16,2018,7,4,6,12,0,2018-07-06 12:45:37,2018-07-06 13:08:57,1400.0,0.3888888888888889,-537.3,-69.0,-69.0,-177.42857142857142,43,54.59999999999127,-0.7913043478259604,198.5,7.78695652173913
-4.0,583.5,100.0,44.295,40,0,-24.0,537.7,46.0,99598.1,16,2018,7,4,6,22,0,2018-07-06 22:01:20,2018-07-07 01:17:10,11750.0,3.263888888888889,45.799999999999955,54.0,-46.0,16.54468085106383,40,92.90000000000873,-2.019565217391494,532.3833333333333,0.8481481481481473
0.0,0.0,0.0,14.215,36,0,-24.0,540.0,83.0,99630.6,16,2018,7,5,7,8,0,2018-07-07 08:57:25,2018-07-07 09:11:35,850.0,0.2361111111111111,-540.0,-83.0,17.0,-351.5294117647059,36,32.5,1.911764705882353,460.25,6.506024096385542
-9.0,582.1,100.0,28.184,40,32,-24.0,535.8,66.0,99697.3,16,2018,7,5,7,13,0,2018-07-07 13:01:15,2018-07-07 13:28:35,1640.0,0.45555555555555555,46.30000000000007,34.0,-66.0,74.63414634146342,8,66.69999999999709,-1.0106060606060165,229.66666666666666,1.361764705882355
-2.0,581.9,100.0,46.431000000000004,38,0,-24.0,537.2,44.0,99817.9,16,2018,7,5,7,22,0,2018-07-07 22:03:05,2018-07-08 01:31:25,12500.0,3.4722222222222223,44.69999999999993,56.0,56.0,16.128,38,120.59999999999127,2.1535714285712726,514.5,0.7982142857142845
-1.0,574.8,100.0,0.002,38,32,-1.0,575.2,100.0,99817.9,16,2018,7,6,8,1,0,2018-07-08 01:32:15,2018-07-08 01:32:25,10.0,0.002777777777777778,-0.40000000000009095,0.0,0.0,0.0,6,0.0,,0.8333333333333334,-inf
0.0,0.0,0.0,40.82,40,0,-24.0,533.7,51.0,99912.9,16,2018,7,6,8,12,0,2018-07-08 12:40:09,2018-07-08 13:19:09,2340.0,0.65,-533.7,-51.0,49.0,-78.46153846153845,40,95.0,1.9387755102040816,667.7333333333333,10.464705882352941
-1.0,574.7,100.0,54.31,38,0,-24.0,537.0,33.0,100033.1,16,2018,7,6,8,22,0,2018-07-08 22:02:52,2018-07-09 01:50:02,13630.0,3.786111111111111,37.700000000000045,67.0,-33.0,17.6962582538518,38,120.20000000001164,-3.642424242424595,523.7166666666667,0.5626865671641798
-8.0,579.9,100.0,47.06100000000001,43,32,-24.0,533.6,45.0,100125.8,16,2018,7,0,9,12,0,2018-07-09 12:26:01,2018-07-09 13:12:01,2760.0,0.7666666666666667,46.299999999999955,55.0,55.0,71.73913043478261,11,92.69999999999709,1.6854545454544925,635.9833333333333,0.841818181818181
0.0,0.0,0.0,20.574,45,0,-24.0,538.8,72.0,100166.2,16,2018,7,0,9,15,0,2018-07-09 15:03:01,2018-07-09 15:26:21,1400.0,0.3888888888888889,-538.8,-72.0,28.0,-185.14285714285714,45,40.39999999999418,1.442857142856935,111.0,7.4833333333333325
-1.0,578.8,100.0,47.455,42,0,-24.0,537.2,42.0,100258.5,16,2018,7,0,9,22,0,2018-07-09 22:02:27,2018-07-10 01:33:27,12660.0,3.5166666666666666,41.59999999999991,58.0,-42.0,16.492890995260662,42,92.30000000000291,-2.197619047619117,396.1,0.7172413793103433
0.0,0.0,0.0,22.578000000000003,40,0,-24.0,539.1,73.0,100313.6,16,2018,7,1,10,8,0,2018-07-10 08:24:26,2018-07-10 08:46:07,1301.0,0.36138888888888887,-539.1,-73.0,27.0,-201.99846272098387,40,55.10000000000582,2.040740740740956,410.98333333333335,7.384931506849315
0.0,0.0,0.0,35.376999999999995,46,0,-24.0,533.8,54.0,100378.5,16,2018,7,1,10,12,0,2018-07-10 12:41:06,2018-07-10 13:22:26,2480.0,0.6888888888888889,-533.8,-54.0,-54.0,-78.38709677419355,46,64.89999999999418,-1.201851851851744,234.98333333333332,9.885185185185184
-1.0,581.4,100.0,51.331,39,0,-24.0,537.5,36.0,100475.8,16,2018,7,1,10,22,0,2018-07-10 22:01:21,2018-07-11 01:50:01,13720.0,3.811111111111111,43.89999999999998,64.0,-36.0,16.793002915451897,39,97.30000000000291,-2.7027777777778588,518.9166666666666,0.6859374999999996
-8.0,582.7,100.0,18.180999999999997,37,32,-24.0,539.7,78.0,100508.2,16,2018,7,2,11,8,0,2018-07-11 08:34:12,2018-07-11 08:51:42,1050.0,0.2916666666666667,43.0,22.0,22.0,75.42857142857143,5,32.39999999999418,1.4727272727270082,404.18333333333334,1.9545454545454546
-75.0,541.3,31.0,6.303,43,36,-24.0,529.0,24.0,100604.0,16,2018,7,2,11,14,0,2018-07-11 14:35:32,2018-07-11 14:43:12,460.0,0.12777777777777777,12.299999999999955,7.0,76.0,54.78260869565218,7,95.80000000000291,1.260526315789512,343.8333333333333,1.7571428571428507
0.0,0.0,0.0,33.448,48,0,-25.0,536.1,31.0,100603.8,16,2018,7,2,11,14,0,2018-07-11 14:47:52,2018-07-11 15:22:12,2060.0,0.5722222222222222,-536.1,-31.0,0.0,-54.174757281553404,48,-0.19999999999708962,-inf,4.666666666666667,17.293548387096774
0.0,0.0,0.0,15.081,49,0,-24.0,533.9,44.0,100641.5,16,2018,7,2,11,16,0,2018-07-11 16:51:22,2018-07-11 17:08:32,1030.0,0.2861111111111111,-533.9,-44.0,-44.0,-153.7864077669903,49,37.69999999999709,-0.8568181818181156,89.16666666666667,12.134090909090908
-1.0,571.9,100.0,60.684,43,0,-24.0,533.3,25.0,100700.9,16,2018,7,2,11,22,0,2018-07-11 22:03:07,2018-07-12 02:31:47,16120.0,4.477777777777778,38.60000000000002,75.0,-25.0,16.74937965260546,43,59.39999999999418,-2.375999999999767,294.5833333333333,0.5146666666666669
-1.0,563.9,100.0,0.002,42,36,-1.0,564.1,100.0,100700.9,16,2018,7,3,12,2,0,2018-07-12 02:33:07,2018-07-12 02:33:17,10.0,0.002777777777777778,-0.20000000000004547,0.0,0.0,0.0,6,0.0,,1.3333333333333333,-inf
0.0,0.0,0.0,15.82,38,0,-24.0,539.9,81.0,100741.6,16,2018,7,3,12,7,0,2018-07-12 07:46:24,2018-07-12 08:01:34,910.0,0.25277777777777777,-539.9,-81.0,19.0,-320.43956043956047,38,40.70000000001164,2.1421052631585074,313.1166666666667,6.665432098765431
-1.0,580.3,100.0,25.425,40,0,-24.0,537.5,69.0,100800.6,16,2018,7,3,12,12,0,2018-07-12 12:16:54,2018-07-12 12:41:44,1490.0,0.41388888888888886,42.799999999999955,31.0,-69.0,74.8993288590604,40,59.0,-0.855072463768116,255.33333333333334,1.3806451612903212
